pop caco X1 X2 X3
Pop1 1 -0.0427090536789416 0.0210844763906453 0.0592337365071602
Pop1 1 -0.011605503891918 0.0241184678274636 0.0314342107385773
Pop1 1 -0.000238219185695915 -0.00761562010294604 0.0261618922790747
Pop1 0 -0.0378343552677867 0.00217479894270853 0.0078863507401325
Pop1 0 0.0384097263295456 -0.0190928358542104 -0.0136394742506307
Pop1 1 0.00284327044060403 -0.0436579842971789 -0.0794680966082281
Pop1 0 -0.00325717790643032 0.0060933685838851 0.0144728378919884
Pop1 0 -0.0162603583326327 -0.0628246913344773 -0.0823265528024091
Pop1 0 0.0312398134991701 -0.0396361164847108 -0.0505866027606257
Pop1 0 0.0088807611515454 0.0143632423921259 0.0365226812921231
Pop1 0 0.0666595846617215 0.0044593834884608 -0.0324786603693507
Pop1 0 -0.0123635859694661 0.00802471549897918 0.0439303189316173
Pop1 0 0.0325062684549249 -0.0141560267440199 -0.0190901626221144
Pop1 0 -0.0281064307103355 0.00227745919307375 -0.00386194564818145
Pop1 1 0.0255870273857982 0.00200750098791909 0.0212339542222261
Pop1 1 0.0145189813905709 0.0202179336781508 -0.0158743821006558
Pop1 0 0.00129241766418925 0.0311808341701838 0.0443101272673973
Pop1 1 0.0240263079786916 0.0391857778561779 0.0769166557210211
Pop1 0 -0.0181872822847388 -0.00616258355622092 -0.0037678673959594
Pop1 1 -0.00556078528764332 -0.0258073014588072 -0.030992355325402
Pop1 1 0.0379699090564393 -0.049914140217743 -0.0680572051138306
Pop1 0 0.000211800533548908 0.00849103222440639 -0.00545081136292161
Pop1 1 -0.045649319969427 -0.0277914578221875 -0.0311792507559210
Pop1 0 0.0486273368703024 0.00132432935360661 0.0148413023794958
Pop1 1 -0.00409061390439351 0.022836690512508 0.0124590656351908
Pop1 1 0.0201226109099147 -0.0268555201323571 -0.0525442108297432
Pop1 0 -0.026680583505004 0.00288979466528737 -0.041062662133152
Pop1 1 -0.0240227660470106 -0.0675171180582273 -0.0386041202168782
Pop1 0 0.0433492153023073 0.0302908783053547 0.00776859923617723
Pop1 0 0.00239153860598122 0.0102335425112633 0.0296307592010174
Pop1 0 -0.011772504313304 0.0188883603423753 -0.0215110757091955
Pop1 0 -0.0335911603595498 -0.0297664064361188 -0.0418552755254875
Pop1 0 -0.00521559238523668 0.00211395062514469 -0.0180064399080449
Pop1 1 0.0433759393062471 0.0409378108619057 0.033080992253002
Pop1 0 0.0415099767572727 0.0187810629895008 0.057038894599224
Pop1 1 -0.0535041355492858 -0.0593739709503566 -0.0979288969499248
Pop1 0 -0.000860558618580166 0.0296831372283588 0.00510731532601444
Pop1 1 -0.0210210726479 0.00501871765314032 0.0282510423866320
Pop1 0 -0.00312308264550953 -0.00893952153412365 -0.0249607169305164
Pop1 0 -0.0174746377907119 0.0131732131142909 0.0222215902368331
Pop1 1 -0.00367865720380102 0.0354626667048058 0.0598198319182607
Pop1 1 -0.00347034102732062 -0.000910413470306636 0.0175081451230557
Pop1 1 -0.00491413505486321 -0.00344775963235697 0.00875343898354605
Pop1 0 -0.0317783088804477 0.0144238945886643 0.0395189762222254
Pop1 1 0.0240848202461671 0.0242855060875718 0.0295347236357224
Pop1 0 -0.00606939401130159 -0.00992678907636715 -0.0204742070524014
Pop1 0 0.000149061181053642 -0.0119664920835254 -0.0271650544557366
Pop1 0 -0.00079571386707816 -0.039244473177773 -0.0576061989400918
Pop1 1 -0.00366305217090265 -0.0143905211281086 -0.00234064827518193
Pop1 0 -0.0218721410313506 -0.0082534796929899 0.0184388826751414
Pop1 1 3.05655120508897e-05 -0.017538431873572 0.0352886355315980
Pop1 0 0.0114375230391041 -0.0255765302558476 -0.0426524000032109
Pop1 0 0.00052229206745648 -0.000130705257080575 0.0575521578399228
Pop1 1 0.00362106639204213 0.049368445481249 0.0866562072306456
Pop1 0 -0.0235972792766628 0.00344598460185235 0.0230746999000017
Pop1 1 0.00854050198850795 0.0353270402511987 0.0709036651602892
Pop1 0 -0.00280717632829654 0.00792675507690829 0.0136985392137291
Pop1 0 -0.00364517944649404 -0.0375020382983993 -0.0115191304696076
Pop1 1 -0.0200579705837824 0.0215281004891007 0.0312491033443133
Pop1 1 -0.0118021926323284 -0.028408553219799 -0.0258820857548607
Pop1 1 0.00790700782505843 -0.0433855923723216 -0.0962890268159485
Pop1 0 0.0308336253148885 -0.00205676918848862 0.0180549037050276
Pop1 0 0.00519247891377495 0.0573837526500693 0.055445661082026
Pop1 1 0.0474394343741993 0.0246959166871049 -0.0173719202480108
Pop1 0 -0.0318363301173655 0.0304676567025907 -0.00800397631787081
Pop1 0 0.0375321821732008 -0.00213816407692244 0.000126193223991231
Pop1 0 -0.0583756718187003 0.0661615487752606 0.0705439684506875
Pop1 1 0.00650700841549583 0.0374368123266744 0.0298723110539558
Pop1 0 -0.025674515674624 0.00319828406027352 0.0147342937101546
Pop1 0 -0.000797519550398 0.0453512477923991 0.00623799802857119
Pop1 0 -0.0237760986852314 -0.00681396924208923 0.0249100947605979
Pop1 0 0.0114805366531995 -0.0183436834166642 -0.0188342907589721
Pop1 0 -0.00618234861233155 0.0084346470101417 0.0245388269667316
Pop1 0 -0.0382993799534111 0.0425220264672899 0.0347114720175109
Pop1 0 0.000721433658247096 0.0306646316261484 0.0594380411799551
Pop1 1 0.00827718825956859 -0.0349696113357546 -0.0154966692004085
Pop1 0 0.0268573948273933 0.0191875641798781 0.0211466656698678
Pop1 1 0.0066195016834138 0.00585196439036291 -0.00524225048082803
Pop1 0 -0.0122119078695414 -0.00467487598006042 0.0199255636982976
Pop1 0 -0.0184120076364149 0.000505663712336974 0.00823695838976936
Pop1 0 -0.0323935649537551 0.0121204669179432 0.0234048064887161
Pop1 0 -0.0103626206635089 -0.0105168091222452 -0.00581443711519532
Pop1 1 0.00145735680786665 -0.0210556895931078 -0.0237383313723244
Pop1 0 -0.00242711195102072 -0.0555857389970265 -0.0616403433375948
Pop1 0 0.00661471535138292 0.0178510352110071 0.0237701709986137
Pop1 1 -0.01843397439546 0.00798069876557172 0.0253307643067674
Pop1 1 -0.0189719481435495 0.0319446807545043 0.0271450593931909
Pop1 1 -0.0121218983130691 0.00778167597844674 0.0346937917863768
Pop1 1 -0.0139350121421517 0.0189601870920845 0.0141887987311879
Pop1 1 -0.0192882421010826 -0.0396472288643372 -0.0467215040046038
Pop1 0 -0.0311532793794718 0.0725076735515875 0.098316147428413
Pop1 1 0.0193673773257656 0.0512004860669209 0.0531863294508703
Pop1 0 0.0394679813423937 0.0047165641758369 -0.0148755478989293
Pop1 0 0.0274529343955516 0.00348540410228319 0.000909251683805653
Pop1 1 -0.00862487284611997 -0.00100874880615538 0.0106547783022698
Pop1 0 0.00373491097679439 -0.00535470061585387 0.0288017736677749
Pop1 1 -0.0247817412847819 0.00332679063240376 -0.0149840228502696
Pop1 1 -0.0233236394251073 0.0316391594337511 0.0310598791555821
Pop1 0 0.0145616661681955 -0.0220782176284399 0.013576324459082
Pop1 0 -0.023916275157767 0.050782061187156 0.0898412751586784
Pop1 0 0.000844974464990379 -4.05266326313074e-05 0.0298418729870614
Pop1 0 -0.0129119877822374 0.00855906196127125 0.0246339856541948
Pop1 1 -0.0131312803159214 -0.018439983433412 -0.0285512627786336
Pop1 1 -0.0245186317750606 -0.00928434619941005 -0.0133465703886421
Pop1 0 -0.0139812551723387 0.0414097061379351 0.0352492335142224
Pop1 0 -0.074515956584914 0.0406438613961118 0.0451906873849103
Pop1 1 0.0396882123894759 -0.016414938370601 -0.0284717107284617
Pop1 0 0.0103128098808341 -0.00887214547749237 -0.0623909273227382
Pop1 1 0.0425605977615666 0.0228975393378104 0.0299374818192558
Pop1 1 -0.0240529025709033 -0.0173602034514506 0.0055408279491196
Pop1 1 -0.0177021904944115 0.00432771031926937 0.027053440576049
Pop1 0 -0.0375770134605673 -0.0172010009059509 0.0125562845804022
Pop1 0 0.0124520263912729 0.0174231089921117 0.0289958709804111
Pop1 0 0.00722139174626697 -0.0264295171176019 -0.0118290649567649
Pop1 0 -0.00663762722149901 -0.00811002255204232 0.00314044528651222
Pop1 0 -0.0411437445586752 0.00313188388747649 0.00548589561659587
Pop1 0 -0.0374662810030708 0.0364833564070011 0.0830297931554928
Pop1 0 -0.00362107707782462 -0.0180129535043876 -0.0174267466990132
Pop1 0 0.00123172696712375 0.0174983276901796 -0.0407834783279211
Pop1 0 0.0554536442446437 -0.0219059967913223 -0.0155899421844262
Pop1 1 0.00413906016171706 -0.0265226602938 -0.00853389717943884
Pop1 0 -0.0168464909825836 -0.000539794168710797 -0.0375236396169064
Pop1 0 0.00224547666304327 -0.0158620780695206 -0.0321960697793434
Pop1 0 0.000254134715715742 -0.0029776262826297 -0.0441667580791792
Pop1 0 0.0109357514680331 -0.00183652982065159 -0.0322241371992657
Pop1 0 0.0364336038252568 0.0147864812218264 0.0135728864290522
Pop1 0 0.00955424014276605 0.0194844548551983 0.0259541153684743
Pop1 0 -0.00721689305570813 0.00769435625706683 0.00588414363449762
Pop1 0 0.00677713172988304 0.0449705704647335 0.0395835315652309
Pop1 1 0.0442050866286961 -0.0421176719275195 -0.0322870129837586
Pop1 0 -0.0098983131288395 0.00946094817578074 -0.0251537989602909
Pop1 0 -0.02746654640301 -0.0384236082115623 -0.0588890311088849
Pop1 1 0.000458917762787359 0.014440787310042 0.00128124275207252
Pop1 0 -0.0153836582223245 -0.0219888977441837 -0.0161495364007219
Pop1 1 0.0330643091026372 0.0114627473324494 0.00696655533791028
Pop1 1 -0.0307311630888281 0.0089322603306459 0.0196795460547966
Pop1 1 -0.0193150694387854 0.0277522295014222 0.0275725975087461
Pop1 0 0.0101418985002906 0.0211261204410594 0.0312431883352885
Pop1 1 0.00809996597937698 0.00406482986328546 0.0511910742174106
Pop1 0 -0.00195644372813799 0.0310581922331073 0.0512657770158723
Pop1 0 0.063399028468401 0.0149797673539183 0.0464826812518119
Pop1 1 -0.0313253274405041 -0.00798520900548807 -0.0203908106137727
Pop1 0 0.0304244150871382 0.0243229822528757 0.0416993804298592
Pop1 0 -0.0508673669954903 -0.00404748606958459 -0.0223907963943195
Pop1 0 0.0262201430566192 0.00653362029288459 -0.0301637544452185
Pop1 0 -0.0547002924575886 0.00492905251176604 -0.0225019388316177
Pop1 1 0.0356722823518235 -0.0154503763113578 0.0215034960027344
Pop1 1 0.0292612644937831 -0.0265309226248155 -0.0529853512383977
Pop1 1 0.008701942608078 0.0320265809505785 0.0646058435750376
Pop1 1 -0.00108375053439637 -0.0181760416882631 0.0132665220242441
Pop1 0 -0.0225889113374922 0.043681540605746 0.00707595237766522
Pop1 0 -0.0349676757669146 -0.0100523847003089 -0.0266274068756168
Pop1 1 0.0238104587136012 -0.0123477062054875 -0.0361214693761655
Pop1 0 -0.0453564345108217 -0.0393729728808223 -0.0114634452341018
Pop1 1 0.0163036586078847 0.0250578879543319 -0.00302518784086344
Pop1 0 -0.00620580742188438 -0.0122065794561403 -0.00345497430524878
Pop1 1 0.0414874605229953 -0.00297681263873104 0.0227920274746161
Pop1 1 -0.019722351248769 0.0036316189411377 0.0217996287705103
Pop1 1 -0.0125523519302016 -0.00872475644273187 -0.0255347780691886
Pop1 0 -0.028754970451419 0.0250317231154986 0.00203403075778559
Pop1 0 0.0448067355348885 -0.018486608510163 -0.0517235986001114
Pop1 0 -0.0232625151443919 -0.0340760659087365 -0.000116585043977484
Pop1 0 0.0115988053965619 0.00826176089400277 0.0266822394844938
Pop1 0 0.0473317059377284 0.0157220664168331 0.00469400285464171
Pop1 0 -0.0185631661604053 0.0256755851278013 0.0216135848531608
Pop1 1 -0.0143940176342939 0.0547138596010789 0.0330242058346888
Pop1 0 0.0471194156715757 -0.0180031605120013 -0.0272495151345269
Pop1 0 -0.0229675282565991 -0.0176914869210238 0.0123234703638092
Pop1 0 0.0219873368712327 0.0071855653199177 -0.000388368206338147
Pop1 0 -0.02013934782289 0.00218655649520197 -0.0138817932732412
Pop1 1 0.0489116202673999 -0.0192634457050815 -0.045619515703199
Pop1 0 0.0398084428636094 -0.0367609307677896 -0.0568556598317623
Pop1 0 -0.00825325721459886 0.00280867944163025 -0.0230147082144418
Pop1 1 0.0228674184958567 -0.054519607592761 -0.0780559375482007
Pop1 1 -0.0180104098586806 0.0205469013573121 0.0575618256192896
Pop1 0 -0.0107284011677387 -0.00525843657916125 -0.0390643260311296
Pop1 0 -0.0571589093408987 0.0387799974770755 0.0365814299085031
Pop1 0 -0.0252654431937563 -0.0141102012383693 -0.0081620211035301
Pop1 1 -0.0271485181935298 -0.0417928742543323 -0.0400287267905736
Pop1 0 0.0399841702568863 -0.0525363400654759 -0.0432410199575085
Pop1 1 -0.000682370213758401 0.00163773842301747 -0.00892740600454894
Pop1 0 0.0275283798793574 0.0113884587294487 0.0549637932720027
Pop1 0 -0.043656121415671 0.0053100326033372 0.000802225927699214
Pop1 0 0.0103996220948362 -0.0151093178171729 -0.0105294873746476
Pop1 1 -0.0214245539016063 0.00579971156451647 0.0395645195359698
Pop1 1 0.00839718648855197 -0.0286770954852931 -0.0426546685505445
Pop1 0 -0.0466295975965996 -0.0185520682972566 -0.0330260103566956
Pop1 1 0.0267606478959488 0.0227323922409501 0.0319821477004304
Pop1 0 -0.00320668255454034 0.0133441882449711 -0.00312727985236703
Pop1 1 -0.0271496083008314 0.0197003049470408 0.0150582507039397
Pop1 1 -0.0230418060059494 0.024120715448692 0.0239764793556219
Pop1 1 -0.0145929592803155 -0.0395258008679957 -0.0688872099972667
Pop1 0 -0.0372202048006272 0.000774367606060632 -0.0318732519395104
Pop1 1 0.00936533186975561 -0.022569653885731 -0.0198941188934813
Pop1 0 -0.0195228826853972 -0.00106203129776527 0.0101411617010162
Pop1 0 -0.0115094417258186 0.00891265931154453 0.0343070598283610
Pop1 1 0.00262641725045683 -0.0372092085009672 -0.0822313776354482
Pop1 0 -0.00414504344814575 0.0241966864511263 0.0597377611582681
Pop1 0 -0.0215022836635033 0.0201325372139169 0.0443755519283431
Pop1 0 0.0205268826061467 -0.0118240647594199 -0.0776196169455773
Pop1 0 -0.0203445580979936 -0.00557712154237654 -0.00683176932568772
Pop1 0 -0.0174014376574474 0.00553002802100234 0.00049486548647223
Pop1 1 0.0369732311140594 0.0100195384193055 0.0515989838545776
Pop1 0 0.028867908682618 -0.052119390731173 -0.080947228725982
Pop1 1 -0.0168742408687029 0.0353812617973808 0.0176359902218999
Pop1 0 0.0245599062546961 -0.0217343769426152 -0.0405824640567017
Pop1 0 -0.0168744852645041 -0.0101616726772238 -0.0414726161074862
Pop1 0 -0.0172995906522465 0.00889976662698313 -0.0110180669508895
Pop1 1 0.00289769964245143 -0.0359616528513962 -0.0334963428034266
Pop1 0 0.0135628626960557 -0.00886375619975389 -0.072045939518969
Pop1 1 -0.0155886356443253 0.0102151415188834 0.0100016786085231
Pop1 1 -0.021401696899015 0.0376279023451646 0.0328748185597272
Pop1 1 -0.00780425605645714 0.02791571203543 0.0532998123473715
Pop1 0 -0.0621739594134213 0.0135962588987449 0.0308336537576819
Pop1 0 -0.00889442269974955 0.0460109443988163 0.0300903919332351
Pop1 1 0.0190012534940742 -0.020566779891082 -0.0611354638860685
Pop1 1 -0.0489053722596656 0.0210585669511899 0.0241850409605486
Pop1 1 -0.00589266382217835 0.00515966542337045 0.0213476087963856
Pop1 1 -0.0212664576111205 0.0501437004563917 0.0441070079510022
Pop1 0 0.0259724880745645 0.0729925236520146 0.066896515988129
Pop1 0 -0.0277185032077171 0.0144926550804768 -0.0108810305910578
Pop1 0 0.026991647041939 0.00915191752617477 -0.0285598640582647
Pop1 1 -0.021621404499523 0.00191904833922997 -0.00407787026640635
Pop1 0 0.0232450042580583 0.0172573296135773 0.0603807938783982
Pop1 0 -0.0166532291881312 -0.0353792187421855 -0.02196902375171
Pop1 0 -0.0374629485135411 0.00635926046352895 -0.0221015462865781
Pop1 0 -0.0361561146377378 0.00460902541450853 0.0152222473431844
Pop1 0 -0.013541190622224 -0.00763484923950678 -0.0169156176306037
Pop1 1 -0.021002392583734 0.00406273569689582 -0.0355356524570661
Pop1 0 0.0305129631304183 0.0432271352585343 0.0353845940778285
Pop1 0 0.0150377708870719 0.0175331984552069 0.0443483814777507
Pop1 0 0.0600933653444953 0.0533692869113263 0.0534164709820793
Pop1 1 -0.0331484947331523 0.000568946517140606 -0.0297459563318155
Pop1 0 0.0236265704565786 -0.0142751027866047 -0.0321242390618084
Pop1 0 -0.0314300379032375 0.0362422386740539 0.0120061299556884
Pop1 0 0.0043787126942973 -0.000465025320443391 0.0215973833767839
Pop1 1 -0.00713030143844701 0.0143663136852465 0.00283492922514705
Pop1 0 -0.0300953627039733 0.0305462593432128 0.0190782494876775
Pop1 1 0.0433078228499733 0.045302317407737 0.0269218779504505
Pop1 0 -0.0345276946034444 0.0144878403774907 0.0118638097770341
Pop1 0 -0.0230362476159776 -0.00583116483318088 -0.00237108142007307
Pop1 1 0.0401265845200816 -0.00341612015288998 0.0241765025244763
Pop1 1 0.0169725605631945 -0.00568452348685762 -0.0157679312446143
Pop1 0 0.0143590124597302 -0.00875682771879334 -0.0118262882847994
Pop1 1 -0.019589107258015 0.00972438309108838 0.0283131389340596
Pop1 0 -0.00768977255217056 0.0406741146210099 0.0508865411388369
Pop1 1 -0.0104828546634757 -0.0130566948780081 -0.0499163540712138
Pop1 0 -0.0312387618347437 0.0248386676839046 0.0141408583460791
Pop1 0 -0.00573476619345666 -0.00721535890332755 0.0120982097381886
Pop1 1 0.0532566219871581 -0.0134530281989643 0.00364786117838735
Pop1 0 -0.0267610768207976 0.00324446278599887 0.00363605882273895
Pop1 0 -0.00612765833888859 -0.00313692372431394 0.0704830282879303
Pop1 0 -0.0245053782529218 -0.0293252611251125 -0.067369817815032
Pop1 0 0.0143365428146973 -0.0299515799068853 -0.0149963716072687
Pop1 0 -0.0347994821462504 -0.0281175949829461 -0.0327027806942148
Pop1 0 -0.00843623927947772 0.0129170637956143 0.0608740395015101
Pop1 1 -0.00434339267429647 -0.011808498010081 0.000213143103546965
Pop1 1 -0.0130769249208847 0.00628435079302033 0.00116931257648078
Pop1 0 0.00514275405849202 0.0086699678217098 0.0274559189343715
Pop1 0 -0.00774575182908079 0.00666610691849459 0.0131169474275326
Pop1 1 0.0210397618678235 -0.0118939564866015 -0.0279799198439183
Pop1 0 0.0284512732639102 0.0186009293978487 0.0167932509745327
Pop1 0 -0.00277812843231474 0.0111781408351338 0.0209793442254562
Pop1 0 -0.0365991189084744 0.0065555406163697 -0.0367871900566482
Pop1 0 0.0271264880974196 0.0468360495497987 0.0241003130300014
Pop1 0 0.0163739522335712 0.0424332728686746 0.097880346012447
Pop1 0 0.00596263975034365 -0.0309370493037523 -0.0465564597941732
Pop1 0 -0.032809271226818 0.0353118364743294 0.0361316211279010
Pop1 1 0.00367101281252413 0.00220019258654747 0.0380089863574190
Pop1 1 -0.0128894293382416 0.0310538795812968 0.0192779145226044
Pop1 0 0.0181726797095955 0.0046366133766017 -0.0334427392768679
Pop1 0 0.0445957549273202 0.00418855574005846 -0.0239406687556337
Pop1 0 0.0322614278087745 -0.0160977233340348 0.00484309899222483
Pop1 1 -0.0181082901334097 -0.0266193830457552 -0.0384966403737901
Pop1 0 0.000569365280299436 -0.0106287319240948 0.0275425114806591
Pop1 0 0.0491540224248232 -0.00471728776951837 -0.0113338013747136
Pop1 1 0.0401478150990385 0.0278991205191116 0.0133114032242791
Pop1 0 -0.034354764523008 0.0449301995173735 0.0344793906257988
Pop1 0 -0.0271575651353655 -0.0116574087774813 -0.0345906411415905
Pop1 0 0.0186821142138654 -0.0147339646611357 -0.0277954564895960
Pop1 0 0.0321897803292277 -0.0424277417080638 -0.0345551242799145
Pop1 1 -0.0303832973595531 -0.00557700225252132 0.0413931778023524
Pop1 0 0.025753353189219 0.0355937138794395 0.00485187045429957
Pop1 0 0.023014916456524 0.000123545353783177 -0.0106868632203478
Pop1 0 0.00339884433913679 -0.0332850328410117 -0.0469353810258957
Pop1 0 0.017191805486978 -0.0164204970425703 -0.0527776681992106
Pop1 0 0.00474135171494168 0.0258640638305443 0.0187731036273376
Pop1 0 -0.0492402531628914 0.0279086071424621 0.0477194792035507
Pop1 0 -0.0132315668658013 0.0211248974321732 0.0522275092976489
Pop1 1 -0.0120204260560499 0.0259933839359846 0.00154842137040382
Pop1 0 0.00369738040463071 -0.012952926451423 0.0210325702689113
Pop1 1 -0.00661735116266471 0.0335267092855769 0.0227736526317422
Pop1 1 -0.0183488623666351 -0.0644468810533935 -0.110308753894916
Pop1 1 -0.0274168694354719 0.0185823262853653 0.0590410082483082
Pop1 0 0.00911829588490683 0.0114979196445763 -0.0169640205093895
Pop1 1 0.0234297992882527 -0.0105314609440088 -0.0157243916814284
Pop1 0 0.000196773727674684 -0.00235317729170767 -0.0148284874141532
Pop1 0 -0.0159765563138568 0.00993944701598268 0.00282524171112144
Pop1 0 0.000608471253227234 0.0410295277989937 0.0286424072183594
Pop1 0 0.0490381585645596 0.0207868092570643 0.0334965259881434
Pop1 0 0.00131132899195638 -0.0196345199658239 -0.00703481659765223
Pop1 0 -0.0548928951292601 -0.00158718097723488 -0.0100699813999016
Pop1 0 0.0296762048942939 0.0213746426213073 -0.00758993362612133
Pop1 1 -0.0302441813741249 -0.0182961495627075 0.009024615356061
Pop1 0 0.0256656947815378 0.00586767224750768 0.000357623712498368
Pop1 0 -0.0348266639536094 -0.0279988335217601 0.0197107733140184
Pop1 1 -0.0223203498582781 -0.00516813796519328 0.00110607021114231
Pop1 0 -0.0472680973970084 0.0254563047901674 0.0233191616686571
Pop1 1 -0.0392907970798512 -0.00448996350678684 -0.0326994573297266
Pop1 1 -0.0247596812471132 0.0228216751893107 0.0388458933135854
Pop1 1 0.0317041121809456 -0.0309944473004566 -0.0722648451804604
Pop1 0 -0.0134063704138819 -0.0323532608750223 -0.031691228431566
Pop1 0 -0.0423533008392309 0.0310944145147151 0.0273603364020021
Pop1 1 -0.0120098761250968 0.0184400085921811 0.0384744819255252
Pop1 0 0.0265590728498026 0.0247416755000839 0.014929107663011
Pop1 0 0.00915349491509095 -0.00096934549877315 0.0100794710357621
Pop1 0 0.00453904087352317 -0.0204406503877378 0.0187666733033851
Pop1 0 0.000285519976786698 0.011040601385413 -0.0177600652601712
Pop1 0 0.00886103385785819 -0.0179067971553833 -0.0211027409913512
Pop1 1 0.00501641725877941 0.0372131962924945 0.0419475706273921
Pop1 0 0.0227968091330348 0.00095347022452489 0.0230007145419768
Pop1 0 0.0276050451748633 -0.0107644792989193 0.0153040703237053
Pop1 0 -0.025939149604712 -0.00563879256964746 0.0347137056483434
Pop1 1 -0.0190918236993549 -0.00521774260329389 -0.0436192297345170
Pop1 0 -0.0191704989254769 -0.00266935027398705 -0.00212474448707085
Pop1 1 0.0110343600268765 0.00684634884419442 0.0575604219732774
Pop1 1 -0.00560881635733269 0.0466006293958368 0.0212326812543495
Pop1 0 0.0202498253795817 0.0115637035592042 -0.00092348275550268
Pop1 1 -0.00510726083285579 -0.0465188359964579 -0.0314168641034495
Pop1 1 -0.0037521063019073 0.0382800046240372 0.0614622133207797
Pop1 1 0.041881764969224 0.0463967964447993 0.0694651347768513
Pop1 1 -0.00480591817147692 -0.0129710762465557 -0.0266625964001715
Pop1 0 0.00119851540190579 0.0501070870067706 0.0294409438067363
Pop1 1 -0.00907628956795704 0.0294128523099037 0.0110458772483183
Pop1 0 -0.02136715191968 0.00469803245203981 0.0264115815646181
Pop1 0 -0.0325311169053837 0.0173812098404136 0.0287575220084828
Pop1 1 0.0304722057633959 -0.0195610951234369 0.0197657348443767
Pop1 0 0.00261680223581609 0.0288374080114402 0.0313619043284935
Pop1 0 0.0165377825696839 0.0149446103955829 0.00116345279064410
Pop1 1 0.00141263429131298 0.0110669229833475 0.000513425591505289
Pop1 1 0.00208096311373875 -0.0200651546505409 -0.00189425500252129
Pop1 1 -0.00379954664566954 -0.0222659723933323 -0.0365524455902617
Pop1 1 -0.00912983154942688 -0.0316308157226379 -0.0483856778979656
Pop1 1 -0.0364308207595673 0.0168176936371845 0.0324593444924688
Pop1 1 0.0239453285760044 0.0335302689245782 0.0322832151187636
Pop1 1 0.0150940677255766 -0.0158890858535599 -0.0131532050768917
Pop1 0 -0.0116094636104043 0.0188058069365751 -0.00821140460467143
Pop1 1 0.00803652461598091 -0.00605720875673159 -0.0334313600554823
Pop1 1 -0.0238116935449385 0.00510044601689911 0.0355315517312499
Pop1 0 0.0456430530163476 -0.0280230682572554 -0.0186658722289545
Pop1 1 -0.000326091244472892 0.00810461574810829 0.0325414595400515
Pop1 1 -0.0328449820919837 -0.0580091538738809 -0.0461931992158752
Pop1 1 -0.0407640483538847 0.00283470460199168 0.000878630402895664
Pop1 0 0.0148835511339072 0.0113461573834173 0.0171068918633729
Pop1 0 0.0102268212237734 -0.016706184116297 -0.0406579995464776
Pop1 1 -0.00323454864663277 0.0336216930619801 0.0528930154940743
Pop1 1 -0.0192583196170629 0.00414006107703307 0.0154866991234366
Pop1 1 -0.00560224642548876 -0.0141574553249562 -0.0313574534063523
Pop1 0 0.0479229588447474 0.0355350342904482 0.0154800850511376
Pop1 1 -0.0438399780058598 -0.00897936641377696 0.00553475368598636
Pop1 0 -0.000714367092344321 -0.0204096583802445 0.00328228388703705
Pop1 0 0.0324347368203931 0.000242454345706933 -0.0349620946564893
